addr,code,latitude,longitude,name,type
강원 홍천군 홍천읍 홍천로 323,2238203644,37.6887885,127.8815471,홍천농협파머스마켓,03
서울특별시 중구 다산로34길 47 (신당동),11835907,37.5617659,127.0171043,동화약국,01
경기도 안성시 공도읍 진사길 40 113호,31858091,36.9908926,127.1396219,온누리우주약국,01
서울특별시 동대문구 이문로1길 25 1층 (회기동),12842826,37.5892881,127.0528581,보림한약국,01
충남 보령시 청라면 당안길 14,3138204738,36.3910453,126.673994,대천농협하나로마트청라점,03
경기도 시흥시 배곧4로 103 대경프라자 108호 (정왕동),41845668,37.3738892,126.734586,더튼튼약국,01
경기도 양주시 광적면 광적로 4 4,41807855,37.820044,126.9852845,가래비태평양약국,01
횡성군 둔내면 둔내로 57,2248301030,37.5123257,128.2170395,둔내우체국,02
전라북도 익산시 선화로 345 (영등동),35815019,35.9462488,126.9677754,동부종로약국,01
전남 고흥군 풍양면 야막리 494-1,4138200522,34.5763685,127.2425668,풍양농협하나로마트본점,03
경상북도 구미시 구미대로 174 홈플러스 구미광평점 2층 (광평동),37837303,36.1027545,128.3637496,프라자약국,01
경남 거창군 신원면 신차로 3054 남거창농협신원지점,4328200372,35.5666173,127.9260649,남거창농협하나로마트신원점,03
"경기도 오산시 역광장로 55 동일빌딩 1층 102,103호 (오산동)",31873863,37.1453841,127.0674455,홍약국,01
"경상북도 영천시 신녕면 신화로 114-8,",37818091,36.0449453,128.7996457,휘명동산약국,01
전남 광양시 중동 1359-1번지,4168215403,34.940735,127.6929251,동광양농협본점,03
경상북도 상주시 이안면 무운로 1485 ,5118301972,36.5755099,128.1476764,상주이안우체국,02
경북 의성군 단촌면 세촌리 1086,5088211292,36.4233518,128.6711999,새의성농협하나로마트단촌점,03
경기도 광명시 광명로 892 1층 (광명동),31819800,37.4785274,126.8543359,푸른약국,01
경기도 화성시 병점2로 65 우남프라자 105호 (병점동),41847083,37.2080131,127.0433406,비전약국,01
"제주특별자치도 제주시 도령로 73 1층 103호 (연동, 연동 펠리체)",39805930,33.4900876,126.4859156,마음약국,01
서울특별시 종로구 통일로 262 4호 1층 (무악동),12866679,37.5755306,126.9570172,정원약국,01
부산광역시 수영구 광남로 224 (민락동),21808449,35.1587607,129.1232436,메디팜정은주약국,01
광주광역시 광산구 사암로171번길 52 1층 (우산동),36804533,35.1600925,126.8050091,에덴약국,01
부산광역시 해운대구 센텀2로 25 센텀드림월드 105호 (우동),21842523,35.1669457,129.1329258,센텀드림약국,01
서울특별시 송파구 오금로11길 37 101호 (방이동),12814377,37.5156434,127.1111895,오렌지온누리약국,01
"경기도 수원시 장안구 화산로125번길 5 천천 푸르지오 3층 303-2, 304호 (천천동)",41846851,37.2942778,126.9803515,푸른약국,01
전라북도 남원시 광한서로 57 (금동),35805048,35.4062955,127.3779805,위생약국,01
서울특별시 성북구 길음로7길 6 길음뉴타운9단지래미안 상가 1층 7호 (길음동),11817763,37.6043358,127.0223968,신세원약국,01
"전라북도 군산시 문화로 37 1층 (문화동, 대한빌딩)",35809086,35.9700466,126.7099283,해맑은약국,01
세종특별자치시 조치원읍 새내5길 2 2,34807811,36.5983431,127.2984558,대수약국,01
전라북도 전주시 덕진구 송천중앙로 123 (송천동1가),35818344,35.8580657,127.1205985,보람약국,01
경기도 구리시 검배로 60 (수택동),31893406,37.5965416,127.1452602,사슴약국,01
경기도 용인시 수지구 수지로342번길 11 304호 (풍덕천동),41810392,37.3273757,127.0957176,나무약국,01
서울특별시 중랑구 겸재로 84 (면목동),11839775,37.5858918,127.077244,동성약국,01
"서울특별시 영등포구 양평로 129 (양평동5가,1층)",12819972,37.5379399,126.8932731,선유도온누리약국,01
서울특별시 양천구 목동중앙로 95 (목동),12801704,37.5376107,126.8723016,나눔약국,01
"인천광역시 부평구 부평대로 9 문화드림빌 1층 101, 102, 103호 (부평동)",31811230,37.492107,126.7226033,문화약국,01
울산광역시 남구 삼산중로 86 1층 (삼산동),38821320,35.5412484,129.3357371,지니약국,01
경기도 안산시 상록구 석호로 184 (사동),31868860,37.2960431,126.851725,감골약국,01
"충청북도 청주시 흥덕구 대농로 43 1차상업시설 상업시설동 3층 320일부호 (복대동, 신영지웰시티)",33808295,36.6433461,127.4264585,지웰비타민약국,01
광주광역시 북구 서하로 378 1층 (문흥동),36824071,35.1854507,126.9213042,서울약국,01
서울특별시 관악구 쑥고개로 53 1층 (봉천동),11857391,37.4798102,126.9424422,희망약국,01
서울특별시 동작구 서달로 144 (흑석동),12858081,37.5062644,126.9613428,우정약국,01
제주특별자치도 제주시 과원북4길 35 (노형동),39803309,33.4812332,126.4863676,대정약국,01
"경기도 군포시 산본로323번길 16-7, 802호호 (산본동, 롯데프라자)",41838335,37.3592302,126.9317628,하박사약국,01
"대구광역시 달성군 현풍면 현풍중앙로 62-1,",37843192,35.694945,128.4453991,하리약국,01
"인천광역시 남동구 인주대로 664 112호 (구월동, 메인프라자2차)",41804341,37.4491755,126.7108112,하늘약국,01
"경기도 파주시 적성면 청송로 1026-1, 203호 (풍년빌딩)",31874100,37.9542772,126.9192833,정민약국,01
"경기도 시흥시 배곧4로 32-9, 골든프라자 108호 (정왕동)",41841701,37.3768086,126.7272129,돌고래약국,01
부산광역시 서구 대신공원로 29 (서대신동3가),21832111,35.12055,129.0165787,가까운약국,01
인천광역시 미추홀구 인하로 261 (주안동),31859674,37.4484097,126.6772675,늘푸른약국,01
광주광역시 광산구 장신로 141 115호 (수완동),36819531,35.1910148,126.8256233,필리아약국,01
서울특별시 동대문구 약령중앙로 5 (제기동),12855103,37.5788451,127.0365963,약손당약국,01
경상남도 김해시 분성로 321 골든에비뉴 112호 (서상동),38840782,35.233617,128.8811255,정다운약국,01
울산광역시 남구 삼산중로 71 1층 (달동),38840332,35.5399156,129.3351073,거봉약국,01
경기도 의정부시 천보로 38 (민락동),31892582,37.7440418,127.0968731,시티약국,01
강원 영월군 한반도면 서강로 736-3,3628200020,37.2353097,128.327448,한반도농협하나로마트 신천점,03
강원도 원주시 원일로 114 (중앙동),32804946,37.3499886,127.9487173,동아약국,01
경기도 수원시 권선구 세화로169번길 25 (서둔동),31833462,37.2667264,126.9917164,대동온누리약국,01
전라북도 전주시 덕진구 송천중앙로 147 (송천동1가),35821281,35.8600321,127.1209994,회생약국,01
서울특별시 마포구 월드컵로 75 1층 (망원동),12815543,37.5556333,126.9101615,옵티마상원약국,01
경북 칠곡군 왜관읍 284-22,5048204993,,,왜관농협하나로마트남부점,03
경상남도 진주시 모덕로 216 (상대동),38805677,35.1885147,128.1175146,대동약국,01
"경기도 고양시 덕양구 삼송로 94-22, 105호 (삼송동, 신성프라자)",41847962,37.6503383,126.8841003,활기찬 약국,01
강원도 강릉시 주문진읍 항구로 62 2층,32816570,37.8927372,128.8281963,미인 한약국,01
전라북도 군산시 의료원로 32 (지곡동),35816619,35.9557315,126.7120608,군산메디칼약국,01
"서울특별시 성북구 오패산로 99 102호 (하월곡동, 동민빌딩)",12853321,37.6107785,127.0352036,동민약국,01
"경기도 수원시 권선구 삼천병마로1592번길 3-0, (오목천동)",31876587,37.2449651,126.9637403,바다약국,01
부산광역시 기장군 정관읍 정관로 495 1층 102호,21837066,35.3259201,129.1706654,드림약국,01
충청남도 아산시 배방읍 고속철대로 61 지하 1층,34842616,36.7897896,127.1078302,하임약국,01
충청남도 계룡시 엄사면 엄사중앙로 107,34802339,36.2902814,127.2423245,계룡온누리약국,01
경기도 수원시 장안구 창룡대로 191 (연무동),31851398,37.2926391,127.0308939,다정약국,01
전라남도 목포시 백년대로 291 (상동),36808717,34.803998,126.419575,바다약국,01
전라남도 목포시 백년대로297번길 8 (상동),36829471,34.804531,126.4199034,복음사랑약국,01
"경기도 성남시 분당구 성남대로 926 1층 (야탑동, 메트로빌딩)",31815561,37.4125779,127.129292,메트로약국,01
서울특별시 강동구 고덕로 254 이화빌딩 (명일동),12864129,37.554684,127.1537015,박선영약국,01
서울특별시 서초구 동광로1길 112 206호 (방배동),11854740,37.4968205,126.9845952,즐거운약국,01
전라북도 익산시 금마면 미륵사지로1길 35,35806869,35.989799,127.0533533,금마종합약국,01
경상북도 안동시 경북대로 177 (수상동),37832964,36.5478979,128.7010923,안동정문약국,01
"서울특별시 금천구 남부순환로 1372 (독산동, 현경빌딩)",12821195,37.4794589,126.9034727,강남약국,01
서울특별시 금천구 금하로24길 40 (시흥동),11813504,37.4491743,126.9082394,별장약국,01
"경기도 화성시 떡전골로 60 107동 203호 (병점동, 효성해링턴플레이스)",31848729,37.2050623,127.0362476,병점중앙약국,01
충남 계룡시 신도안면 신도안2길 63,3088304091,36.3004189,127.2425886,계룡남선우체국,02
제주특별자치도 제주시 동화로 28 1층 (화북일동),39802469,33.5178247,126.5727963,옵티마힐링약국,01
"대구광역시 동구 안심로22길 60 1층 104호 (율하동, 동흥메디칼센타)",37820516,35.8631047,128.6983703,율하온누리약국,01
"경상남도 통영시 동문로 3-1, (태평동)",38839105,34.8463466,128.4243066,동피랑약국,01
"경기도 안양시 동안구 평촌대로 142 203호 (평촌동, 트윈마트)",31864562,37.3850003,126.9598991,스마일약국,01
경기도 수원시 영통구 인계로 218 (매탄동),31894003,37.2649446,127.0412761,신원약국,01
경기도 수원시 팔달구 덕영대로 899 세진브론즈빌 2층 211호 (매산로1가),31855393,37.2681505,127.0003154,역전약국,01
경기도 동두천시 삼육사로 1007 (생연동),31832245,37.8994387,127.0617812,푸른약국,01
"서울특별시 관악구 난곡로 53 303호 (신림동, 관악산휴먼시아상가동)",12846210,37.4601484,126.9193431,이화온누리약국,01
서울특별시 송파구 동남로 215 (가락동),12824712,37.4966077,127.1315631,지앤미약국,01
강원도 평창군 봉평면 기풍로 145,32816758,37.6154568,128.3780952,봉평약국,01
대전광역시 대덕구 동서대로 1783 (송촌동),34837124,36.355139,127.4435831,이지약국,01
전라남도 목포시 용당로 53 (산정동),36827592,34.7924049,126.4018737,소망약국,01
"서울특별시 강서구 금낭화로23길 25 101호 (방화동, 도시개발6단지)",11889110,37.5786033,126.8108332,삼정약국,01
"충남 당진시 당진중앙1로 136 (읍내동,농협하나로마트) 당진농협계성지점",3118202239,36.8952056,126.6311682,당진농협하나로마트계성점,03
전라북도 순창군 순창읍 장류로 333,35821728,35.3770444,127.1388268,다나약국,01
전남 신안군 도초면 수항리 1358의31,4118200661,34.7022999,125.9539328,도초농협하나로마트,03
"인천광역시 부평구 동수로 168-1, (부개동, 승민빌딩)",41828062,37.4856902,126.7373308,한나약국,01
"서울특별시 양천구 목동동로 63 109호 (신정동, 대영프라자)",11853565,37.5153184,126.8623249,한솔약국,01
경기도 용인시 처인구 백옥대로 1117 (김량장동),41843703,37.2353642,127.2085246,새싹약국,01
"경기도 수원시 영통구 봉영로 1569 409-1호 (영통동, 뉴월드프라자)",41803825,37.2520638,127.0710165,미래팜영통약국,01
서울특별시 중랑구 사가정로 401 1층 (면목동),11884762,37.5807351,127.0893977,정다운온누리약국,01
전남 장성군 장성읍 야은리 280-5,4098203627,35.3430457,126.8170151,장성농협하나로마트장북점,03
충청북도 영동군 영동읍 계산로 91,33816565,36.1717788,127.7867772,일편단심약국,01
대구광역시 서구 팔달로 188 1층 (원대동3가),37810707,35.8881942,128.5705632,라온약국,01
부산광역시 동구 중앙대로195번가길 53 (초량동),21800235,35.1175193,129.0377387,소림약국,01
서울특별시 노원구 상계로10길 12 1층 (상계동),12850551,37.6569736,127.0676366,미소약국,01
"인천광역시 중구 공항로 272 (운서동, 인천국제공항여객터미널 3층)",41833694,37.4583507,126.4276993,W-store 스타약국,01
원주시 지정면 간현로 132,2248302475,37.3622329,127.8395952,강원지정우체국,02
"대전광역시 동구 대전로 782-1, (원동)",34836888,36.3295817,127.4337767,보명사약국,01
경기도 하남시 미사강변대로 220 한강트윈프라자1 107호 (망월동),31892914,37.5692596,127.1843874,미사대학약국,01
경남 진주시 수곡면 옥수로 645 (수곡농협),6138200909,35.1983393,127.9302076,수곡농협하나로마트본점,03
경상북도 영주시 풍기읍 동양대로 3,37824562,36.871512,128.5268134,풍기신세계약국,01
"전라북도 임실군 오수면 오수로 142-2,",35814691,35.5378867,127.3290601,메리팜백제약국,01
전라북도 전주시 덕진구 건산로 238 (인후동1가),35809710,35.8342542,127.1633606,최약국,01
경상북도 상주시 상서문로 52 (남성동),37813757,36.4145298,128.1562099,이화약국,01
서울특별시 마포구 마포대로 52 고려아카데미텔Ⅱ 1층 105호 (도화동),12862517,37.5402493,126.9475554,도원약국,01
"경상북도 안동시 대안로 162-1, (남문동)",37811681,36.5641979,128.7304165,예약국,01
"서울특별시 성동구 독서당로40길 39 2층 (옥수동, 옥수 어울림)",12860441,37.5417216,127.0180142,어울림이층약국,01
광주광역시 광산구 상무대로 258 (송정동),36825956,35.1414098,126.7950675,우리일층약국,01
광주광역시 북구 서하로 389 1층 (문흥동),36835145,35.1853772,126.9227102,한솔약국,01
"서울특별시 중랑구 신내로 201 1층 (신내동, 홈플러스 서울 신내점)",12835889,37.6158381,127.0937421,원플러스약국,01
